Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
UPSRTC - ALI0010,Janrath AC Seater 2+2,15:00,18:00,03h 00m,INR 304,16 Seats available,"3.1
43",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0088,Ordinary Non AC Seater 2+3,15:28,18:48,03h 20m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0110,Ordinary Non AC Seater 2+3,15:29,19:17,03h 48m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0102,Ordinary Non AC Seater 2+3,15:30,18:50,03h 20m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0470,Janrath AC Seater 2+2,16:01,19:01,03h 00m,INR 304,7 Seats available,"1.1
4",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0092,Ordinary Non AC Seater 2+3,17:59,21:18,03h 19m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0462,Janrath AC Seater 2+2,17:59,21:01,03h 02m,INR 304,18 Seats available,"2.5
7",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0096,Ordinary Non AC Seater 2+3,18:29,21:49,03h 20m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - MNP0114,Ordinary Non AC Seater 2+3,18:55,21:47,02h 52m,INR 255,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - MNP0116,Ordinary Non AC Seater 2+3,19:35,22:27,02h 52m,INR 255,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0108,Ordinary Non AC Seater 2+3,20:28,23:49,03h 21m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0100,Ordinary Non AC Seater 2+3,20:30,23:50,03h 20m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - MNP0146,Ordinary Non AC Seater 2+3,20:31,23:39,03h 08m,INR 255,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - SKD0223,Ordinary Non AC Seater 2+3,21:55,01:20,03h 25m,INR 255,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - KSN0189,Janrath AC Seater 2+3,22:45,02:01,03h 16m,INR 291,48 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
Chaturvedi Bus Service,A/C Seater/Sleeper (2+1),21:45,02:00,04h 15m,INR 600,40 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
UPSRTC - PYD0022,Volvo AC Seater 2+2,14:30,19:00,04h 30m,INR 658,39 Seats available,"4.1
6",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
UPSRTC - PYD0161,Janrath AC Seater 2+3,14:41,19:11,04h 30m,INR 396,48 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
UPSRTC - PYD0135,Janrath AC Seater 2+3,14:51,19:21,04h 30m,INR 396,48 Seats available,"3.5
4",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
UPSRTC - PYD0153,Janrath AC Seater 2+3,15:31,20:01,04h 30m,INR 396,48 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
UPSRTC - PYD0012,Shatabdi AC Seater 2+2,15:50,20:20,04h 30m,INR 458,37 Seats available,"2.2
6",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
UPSRTC - CBG0030,Janrath AC Seater 2+2,16:15,21:45,05h 30m,INR 458,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
UPSRTC - MZP0003,Rajdhani Non AC Seater 2+3,16:20,22:00,05h 40m,INR 314,51 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
UPSRTC - PYD0202,Volvo AC Seater 2+2,16:30,21:00,04h 30m,INR 658,39 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
UPSRTC - LDR0025,Rajdhani Non AC Seater 2+3,16:30,22:45,06h 15m,INR 320,51 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
UPSRTC - PYD0137,Janrath AC Seater 2+3,16:31,21:01,04h 30m,INR 396,48 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
UPSRTC - PYD0139,Janrath AC Seater 2+3,17:00,21:30,04h 30m,INR 396,48 Seats available,"4.5
4",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
UPSRTC - ALM0180,Volvo AC Seater 2+2,17:15,21:45,04h 30m,INR 658,38 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
UPSRTC - PYD0200,Janrath AC Seater 2+2,17:30,22:00,04h 30m,INR 458,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
UPSRTC - PYD0155,Janrath AC Seater 2+3,18:01,22:31,04h 30m,INR 396,48 Seats available,"2.6
7",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
UPSRTC - ALM0017,Volvo AC Seater 2+2,18:30,23:00,04h 30m,INR 658,39 Seats available,"2.4
4",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:30,06:00,07h 30m,INR 499,30 Seats available,"4.6
1501",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
BT Travels,A/C Seater / Sleeper (2+1),21:50,06:20,08h 30m,465,32 Seats available,"4.5
578",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:00,05:50,07h 50m,INR 499,32 Seats available,"4.5
926",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
AdFouji travels,A/C Seater / Sleeper (2+1),23:00,07:00,08h 00m,INR 499,18 Seats available,"4.1
761",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,07:40,07h 45m,INR 613,30 Seats available,"4.8
645",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),14:20,21:50,07h 30m,INR 649,12 Seats available,"4.4
676",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:20,06:30,08h 10m,INR 519,22 Seats available,"4.6
998",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
AdFouji travels,A/C Seater / Sleeper (2+1),23:40,06:20,06h 40m,INR 799,10 Seats available,"3.7
20",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Fouji travels,VE A/C Seater / Sleeper (2+1),22:30,06:20,07h 50m,INR 799,24 Seats available,"4.5
1240",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Fouji travels,A/C Seater / Sleeper (2+1),22:10,06:00,07h 50m,INR 799,21 Seats available,"4.5
1000",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
KVS Holidays,Non A/C Seater / Sleeper (2+1),21:30,06:30,09h 00m,2250,31 Seats available,"1.1
15",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Yuvraj Travels,NON AC Seater / Sleeper 2+1,22:00,06:00,08h 00m,INR 550,40 Seats available,"4.1
4",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,21:00,06:00,09h 00m,INR 600,44 Seats available,"1.4
21",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),20:30,06:00,09h 30m,INR 1300,30 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),19:30,06:10,10h 40m,INR 400,41 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),21:00,06:10,09h 10m,INR 400,31 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),21:00,06:30,09h 30m,INR 400,37 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Chaturvedi Bus Service,A/C Seater/Sleeper (2+1),21:45,05:45,08h 00m,INR 600,40 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Yuvraj Travels,NON AC Seater / Sleeper 2+1,21:30,06:00,08h 30m,INR 550,40 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Yuvraj Travels,NON AC Seater / Sleeper 2+1,20:00,06:00,10h 00m,INR 550,40 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Shree Krishna Shtabadi Travels,NON A/C Sleeper (2+1),21:00,06:30,09h 30m,INR 1200,32 Seats available,1.4,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
Shivendra Travels,A/C Sleeper (2+1),21:00,06:00,09h 00m,INR 3500,1 Seat available, ,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
KVS Holidays,Non A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,719,30 Seats available,"1.0
9",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:45,05:00,10h 15m,INR 550,40 Seats available,4.1,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,19:00,05:00,10h 00m,INR 550,40 Seats available,4.1,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),18:00,06:00,12h 00m,INR 1200,25 Seats available,New,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),18:45,05:30,10h 45m,INR 400,9 Seats available,New,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),20:00,05:20,09h 20m,INR 400,8 Seats available,New,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Chaturvedi Bus Service,A/C Seater/Sleeper (2+1),19:40,04:45,09h 05m,INR 600,8 Seats available,New,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:30,06:00,11h 30m,INR 550,40 Seats available,4.1,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,18:30,05:20,10h 50m,INR 600,44 Seats available,1.4,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Shree Krishna Shtabadi Travels,NON A/C Sleeper (2+1),19:00,06:30,11h 30m,INR 1200,32 Seats available,1.4,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
UPSRTC - SKD0022,Ordinary Non AC Seater 2+3,16:00,23:45,07h 45m,INR 368,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - LNI0352,Ordinary Non AC Seater 2+3,17:10,22:01,04h 51m,INR 368,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - LNI0357,Ordinary Non AC Seater 2+3,17:35,22:25,04h 50m,INR 368,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - LNI0365,Ordinary Non AC Seater 2+3,18:05,22:54,04h 49m,INR 368,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - LNI0375,Ordinary Non AC Seater 2+3,19:04,23:51,04h 47m,INR 368,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - LNI0368,Ordinary Non AC Seater 2+3,19:05,23:52,04h 47m,INR 368,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - BDN0022,Ordinary Non AC Seater 2+3,20:00,02:00,06h 00m,INR 403,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - LNI0379,Ordinary Non AC Seater 2+3,20:05,00:55,04h 50m,INR 368,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - KSB0004,Shatabdi AC Seater 2+2,23:00,05:00,06h 00m,INR 505,13 Seats available,"3.5
65",https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - AWD0002,Pink Express AC Seater 2+2,14:50,19:50,05h 00m,INR 458,40 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - CBG0035,Pink Express AC Seater 2+2,15:10,19:50,04h 40m,INR 458,41 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - AWD0006,Janrath AC Seater 2+2,15:30,20:00,04h 30m,INR 458,36 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - STD0664,Ordinary Non AC Seater 2+3,15:35,21:18,05h 43m,INR 310,52 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - ALM0008,Volvo AC Seater 2+2,16:00,20:30,04h 30m,INR 658,39 Seats available,"4.4
12",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - AWD0193,Janrath AC Seater 2+2,16:11,21:10,04h 59m,INR 458,36 Seats available,"3.0
4",https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - VND0059,Rajdhani Non AC Seater 2+3,16:45,21:45,05h 00m,INR 310,51 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - ALM0125,Shatabdi AC Seater 2+2,16:50,22:30,05h 40m,INR 458,37 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - AWD0028,Janrath AC Seater 2+2,17:15,22:15,05h 00m,INR 458,36 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - AWD0034,Janrath AC Seater 2+2,17:35,22:35,05h 00m,INR 458,36 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - AWD0008,Janrath AC Seater 2+2,18:00,22:30,04h 30m,INR 458,36 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - PYD0023,Volvo AC Seater 2+2,18:30,23:00,04h 30m,INR 658,39 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - PYD0158,Janrath AC Seater 2+3,19:01,23:31,04h 30m,INR 396,48 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - PYD0025,Volvo AC Seater 2+2,19:30,23:59,04h 29m,INR 658,39 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - PYD0027,Volvo AC Seater 2+2,20:30,01:00,04h 30m,INR 658,39 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
RSRTC - 177797,A/C Seater / Sleeper (2+1),21:00,02:30,05h 30m,INR 891,31 Seats available,"3.0
5",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),14:20,18:20,04h 00m,INR 649,10 Seats available,"4.3
110",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
FlixBus,A/C Sleeper (2+1),21:35,02:45,05h 10m,INR 552.68,9 Seats available,"4.6
30",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Sethi Yatra Company,A/C Seater / Sleeper (2+1),20:00,00:30,04h 30m,647,17 Seats available,"4.2
34",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:30,04:30,05h 00m,INR 566,26 Seats available,"4.7
37",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,04:45,04h 50m,INR 582,30 Seats available,"4.4
15",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:40,02:35,04h 55m,INR 635,18 Seats available,"4.6
35",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,03:35,04h 50m,INR 715,23 Seats available,"4.8
19",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:10,02:35,04h 25m,592,33 Seats available,"4.7
8",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Ashok Bus Service,A/C Seater / Sleeper (2+1),22:10,02:45,04h 35m,474,32 Seats available,"4.2
5",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
UPSRTC - STD0237,Ordinary Non AC Seater 2+3,14:55,02:56,12h 01m,INR 697,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - STD0245,Ordinary Non AC Seater 2+3,15:25,03:26,12h 01m,INR 697,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - STD0618,Ordinary Non AC Seater 2+3,16:55,05:41,12h 46m,INR 666,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,17:10,04:00,10h 50m,INR 697,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - STD0354,Ordinary Non AC Seater 2+3,17:12,03:42,10h 30m,INR 697,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - STD0163,Ordinary Non AC Seater 2+3,17:31,05:25,11h 54m,INR 697,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - STD0368,Ordinary Non AC Seater 2+3,17:34,04:40,11h 06m,INR 697,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,18:01,03:00,08h 59m,INR 666,51 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - STD0296,Ordinary Non AC Seater 2+3,18:30,06:31,12h 01m,INR 697,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - SRG0230,Ordinary Non AC Seater 2+3,18:39,04:45,10h 06m,INR 666,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - BDN0042,Ordinary Non AC Seater 2+3,15:30,22:00,06h 30m,INR 411,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - HDD0299,Ordinary Non AC Seater 2+3,18:01,21:54,03h 53m,INR 372,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
