Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),23:40,04:00,04h 20m,INR 450,1 Seat available,"3.9
10",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
BSR Tours And Travels,NON A/C Seater (2+2),23:40,06:00,06h 20m,INR 400,30 Seats available,"4.2
23",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,INR 400,18 Seats available,"3.8
5",https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
Sri KVR Travels,A/C Sleeper (2+1),23:58,05:00,05h 02m,INR 480,26 Seats available,3.2,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:30,00:30,06h 00m,INR 670,17 Seats available,"3.1
8",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),19:30,23:30,04h 00m,INR 650,18 Seats available,"3.8
10",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
DMR Travels,A/C Sleeper (2+1),20:50,02:30,05h 40m,INR 899,17 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
Gupta Travels Galaxy,NON A/C Seater / Sleeper (2+2),21:00,03:15,06h 15m,INR 700,23 Seats available,"3.8
5",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:15,03:00,05h 45m,INR 410,14 Seats available,"4.9
11",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,03:30,06h 10m,INR 450,15 Seats available,"4.7
5",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,03:50,06h 30m,INR 500,20 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),22:30,03:30,05h 00m,INR 400,18 Seats available,"4.1
15",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
Bharathi Tours & Travels,A/C Sleeper (2+1),21:20,03:30,06h 10m,INR 800,11 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:30,03:15,05h 45m,INR 450,30 Seats available,"3.9
4",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TGSRTC - 7019,Super Luxury (Non AC Seater 2+2 Push Back),17:50,20:50,03h 00m,INR 283,31 Seats available,"2.7
19",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7326,Super Luxury (Non AC Seater 2+2 Push Back),17:55,20:20,02h 25m,INR 283,30 Seats available,"2.0
15",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7810,LAHARI A/C SLEEPER CUM SEATER,18:00,20:55,02h 55m,INR 343,29 Seats available,"4.2
26",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7418,Super Luxury (Non AC Seater 2+2 Push Back),18:00,21:05,03h 05m,INR 283,21 Seats available,"3.2
5",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7029,Super Luxury (Non AC Seater 2+2 Push Back),18:05,21:05,03h 00m,INR 283,29 Seats available,"4.0
31",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7290,LAHARI A/C SLEEPER CUM SEATER,19:00,21:40,02h 40m,INR 343,17 Seats available,"3.6
21",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7336,Super Luxury (Non AC Seater 2+2 Push Back),19:15,22:15,03h 00m,INR 283,31 Seats available,"3.1
18",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7120,Super Luxury (Non AC Seater 2+2 Push Back),20:00,23:00,03h 00m,INR 283,31 Seats available,"3.8
16",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7382,RAJDHANI (A.C. Semi Sleeper),20:00,22:50,02h 50m,INR 343,23 Seats available,"4.0
12",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7302,Super Luxury (Non AC Seater 2+2 Push Back),20:40,00:35,03h 55m,INR 283,31 Seats available,"4.3
9",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7345,Super Luxury (Non AC Seater 2+2 Push Back),21:05,00:10,03h 05m,INR 283,30 Seats available,"4.7
12",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7396,Super Luxury (Non AC Seater 2+2 Push Back),21:30,00:30,03h 00m,INR 283,31 Seats available,"3.0
18",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7527,Super Luxury (Non AC Seater 2+2 Push Back),22:30,01:45,03h 15m,INR 283,22 Seats available,3.8,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7384,RAJDHANI (A.C. Semi Sleeper),23:15,02:45,03h 30m,INR 343,16 Seats available,"4.5
8",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
Orange Tours And Travels,A/C Sleeper (2+1),18:00,21:10,03h 10m,INR 500,22 Seats available,"3.6
15",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
IRA Travels,A/C Sleeper (2+1),18:30,21:45,03h 15m,720,17 Seats available,3.9,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),18:15,21:40,03h 25m,INR 500,12 Seats available,"2.4
8",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TGSRTC - 7311,Super Luxury (Non AC Seater 2+2 Push Back),18:00,21:00,03h 00m,INR 283,25 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TGSRTC - 7331,Super Luxury (Non AC Seater 2+2 Push Back),18:30,21:30,03h 00m,INR 283,9 Seats available,"3.9
16",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TGSRTC - 7068,Super Luxury (Non AC Seater 2+2 Push Back),18:35,21:35,03h 00m,INR 283,22 Seats available,"3.0
36",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TGSRTC - 7587,RAJDHANI (A.C. Semi Sleeper),19:00,22:00,03h 00m,INR 343,35 Seats available,"2.5
30",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TGSRTC - 7072,Super Luxury (Non AC Seater 2+2 Push Back),19:00,22:00,03h 00m,INR 283,29 Seats available,"4.2
18",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TGSRTC - 7315,Super Luxury (Non AC Seater 2+2 Push Back),19:15,22:30,03h 15m,INR 283,30 Seats available,"2.2
10",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TGSRTC - 7449,RAJDHANI (A.C. Semi Sleeper),19:30,22:30,03h 00m,INR 343,34 Seats available,"3.0
45",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TGSRTC - 7445,Super Luxury (Non AC Seater 2+2 Push Back),19:50,22:50,03h 00m,INR 283,34 Seats available,"3.2
21",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TGSRTC - 7354,Super Luxury (Non AC Seater 2+2 Push Back),21:05,00:20,03h 15m,INR 283,31 Seats available,"2.7
6",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TGSRTC - 7020,Super Luxury (Non AC Seater 2+2 Push Back),21:20,00:20,03h 00m,INR 283,31 Seats available,"3.7
25",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TGSRTC - 7030,Super Luxury (Non AC Seater 2+2 Push Back),21:35,00:35,03h 00m,INR 283,31 Seats available,"2.9
20",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TGSRTC - 7358,Super Luxury (Non AC Seater 2+2 Push Back),22:15,01:30,03h 15m,INR 283,31 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TGSRTC - 9551,Super Luxury (Non AC Seater 2+2 Push Back),22:15,02:00,03h 45m,INR 283,30 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TGSRTC - 7419,Super Luxury (Non AC Seater 2+2 Push Back),23:00,02:40,03h 40m,INR 283,26 Seats available,"1.6
10",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TGSRTC - 7121,Super Luxury (Non AC Seater 2+2 Push Back),23:30,02:30,03h 00m,INR 283,30 Seats available,"4.1
19",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
SRI SVR travels,A/C Sleeper (2+1),22:20,02:30,04h 10m,INR 3500,23 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
SRI SVR travels,A/C Sleeper (2+1),22:20,02:30,04h 10m,INR 1100,5 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
Bhumi travels,AC Seater (2+2),22:00,03:00,05h 00m,INR 2000,36 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
Shree Saipooja Travels,A/C Seater/Sleeper (2+1),22:45,02:30,03h 45m,2700,42 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar
TGSRTC - 8180,Super Luxury (Non AC Seater 2+2 Push Back),20:00,01:20,05h 20m,INR 429,22 Seats available,"3.5
8",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8032,Super Luxury (Non AC Seater 2+2 Push Back),20:30,02:40,06h 10m,INR 429,29 Seats available,"3.9
11",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8067,Super Luxury (Non AC Seater 2+2 Push Back),21:00,03:25,06h 25m,INR 429,1 Seat available,"3.8
21",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8042,Super Luxury (Non AC Seater 2+2 Push Back),21:20,03:35,06h 15m,INR 429,6 Seats available,"3.6
12",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8053,LAHARI A/C SLEEPER CUM SEATER,21:30,04:00,06h 30m,INR 520,3 Seats available,"4.0
27",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8013,RAJDHANI (A.C. Semi Sleeper),21:45,04:15,06h 30m,INR 538,14 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8040,Super Luxury (Non AC Seater 2+2 Push Back),21:45,04:00,06h 15m,INR 429,3 Seats available,"3.9
23",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8011,RAJDHANI (A.C. Semi Sleeper),21:45,03:05,05h 20m,INR 520,34 Seats available,"3.4
19",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8194,LAHARI A/C SLEEPER CUM SEATER,22:00,04:10,06h 10m,INR 520,26 Seats available,"4.3
89",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8038,Super Luxury (Non AC Seater 2+2 Push Back),23:00,05:10,06h 10m,INR 429,3 Seats available,"4.7
20",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8057,Super Luxury (Non AC Seater 2+2 Push Back),23:15,05:40,06h 25m,INR 429,1 Seat available,"4.4
35",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8135,LAHARI A/C SLEEPER CUM SEATER,23:30,05:40,06h 10m,INR 520,18 Seats available,"4.2
85",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8171,Super Luxury (Non AC Seater 2+2 Push Back),23:45,05:55,06h 10m,INR 429,13 Seats available,"4.4
33",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
SRI SVR travels,A/C Sleeper (2+1),22:20,04:35,06h 15m,INR 3500,23 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
SRI SVR travels,A/C Sleeper (2+1),22:20,04:35,06h 15m,INR 1100,1 Seat available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TGSRTC - 8009,RAJDHANI (A.C. Semi Sleeper),18:00,22:40,04h 40m,INR 456,23 Seats available,"2.4
11",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TGSRTC - 9453,Super Luxury (Non AC Seater 2+2 Push Back),18:00,23:40,05h 40m,INR 376,30 Seats available,"3.2
14",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TGSRTC - 8113,Super Luxury (Non AC Seater 2+2 Push Back),18:30,23:10,04h 40m,INR 376,30 Seats available,"3.4
31",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TGSRTC - 1155,Lahari Non A/C Sleeper Cum Seater,18:45,23:40,04h 55m,INR 407,41 Seats available,"2.5
10",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TGSRTC - 7936,Super Luxury (Non AC Seater 2+2 Push Back),18:50,00:30,05h 40m,INR 376,31 Seats available,"3.2
15",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TGSRTC - 7891,Super Luxury (Non AC Seater 2+2 Push Back),19:15,00:55,05h 40m,INR 376,33 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TGSRTC - 8115,RAJDHANI (A.C. Semi Sleeper),19:25,00:05,04h 40m,INR 456,29 Seats available,"2.3
29",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TGSRTC - 7902,Super Luxury (Non AC Seater 2+2 Push Back),19:40,01:20,05h 40m,INR 376,30 Seats available,"2.2
8",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TGSRTC - 8005,Super Luxury (Non AC Seater 2+2 Push Back),21:00,02:45,05h 45m,INR 376,30 Seats available,"4.2
25",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TGSRTC - 7906,Lahari Non A/C Sleeper Cum Seater,21:30,03:10,05h 40m,INR 376,33 Seats available,"3.8
18",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TGSRTC - 1966,RAJDHANI (A.C. Semi Sleeper),22:00,03:35,05h 35m,INR 456,23 Seats available,"2.6
22",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TGSRTC - 7961,LAHARI A/C SLEEPER CUM SEATER,22:30,04:10,05h 40m,INR 456,37 Seats available,"3.4
21",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TGSRTC - 7979,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04:40,05h 40m,INR 376,27 Seats available,"4.0
54",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TGSRTC - 9455,Super Luxury (Non AC Seater 2+2 Push Back),23:30,05:15,05h 45m,INR 376,29 Seats available,"4.7
23",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TGSRTC - 7981,Super Luxury (Non AC Seater 2+2 Push Back),23:45,05:25,05h 40m,INR 376,27 Seats available,"4.4
77",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
New Royal Travels (Raipur),A/C Sleeper (2+1),17:55,21:45,03h 50m,INR 945,24 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
Sahara Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,21:45,03h 45m,INR 500,7 Seats available,"3.6
45",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
GDR Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,21:30,03h 30m,INR 500,4 Seats available,"3.4
73",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
New Royal Travels (Raipur),A/C Seater / Sleeper (2+1),18:45,20:30,01h 45m,INR 1045,5 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),19:00,23:15,04h 15m,INR 700,3 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TGSRTC - 1947,RAJDHANI (A.C. Semi Sleeper),18:00,22:45,04h 45m,INR 611,35 Seats available,"1.4
14",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 1155,Lahari Non A/C Sleeper Cum Seater,18:45,01:20,06h 35m,INR 533,38 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 7936,Super Luxury (Non AC Seater 2+2 Push Back),18:50,02:20,07h 30m,INR 504,31 Seats available,"2.1
12",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 7902,Super Luxury (Non AC Seater 2+2 Push Back),19:40,03:10,07h 30m,INR 504,30 Seats available,"4.5
17",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 7908,Super Luxury (Non AC Seater 2+2 Push Back),20:30,04:00,07h 30m,INR 504,29 Seats available,"3.1
32",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 7906,Lahari Non A/C Sleeper Cum Seater,21:30,05:00,07h 30m,INR 504,31 Seats available,"4.4
55",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 7912,Super Luxury (Non AC Seater 2+2 Push Back),21:50,05:20,07h 30m,INR 504,22 Seats available,"3.5
61",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 1966,RAJDHANI (A.C. Semi Sleeper),22:00,05:15,07h 15m,INR 611,26 Seats available,"3.8
46",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 7961,LAHARI A/C SLEEPER CUM SEATER,22:30,06:00,07h 30m,INR 611,38 Seats available,"3.8
81",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
TGSRTC - 7914,Super Luxury (Non AC Seater 2+2 Push Back),23:15,06:45,07h 30m,INR 504,23 Seats available,"3.8
60",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
Ashirwad Travels,AC Sleeper (2+1),20:00,01:30,05h 30m,INR 1700,30 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
Orange Tours And Travels,A/C Sleeper (2+1),20:25,03:45,07h 20m,INR 900,5 Seats available,"4.2
34",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
Lucky travels,A/C Sleeper (2+1),22:15,06:00,07h 45m,548,4 Seats available,"3.7
153",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
AdSavera Tours and Travels,NON A/C Sleeper (2+1),22:15,05:30,07h 15m,INR 550,4 Seats available,"3.8
112",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
MDK TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,368,14 Seats available,"3.4
297",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad
V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),21:30,05:45,08h 15m,INR 1000,10 Seats available,"4.3
257",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:40,06:15,08h 35m,INR 513,3 Seats available,"4.4
293",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,INR 450,5 Seats available,"4.2
220",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:30,05:45,08h 15m,INR 830,10 Seats available,"4.2
151",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
Sri Sahasra Tours and Travels,A/C Seater / Sleeper (2+1),21:00,05:30,08h 30m,INR 890,8 Seats available,"4.0
75",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
V Kaveri Travels,A/C Sleeper (2+1),22:00,06:15,08h 15m,INR 900,7 Seats available,"4.2
76",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,05:15,06h 15m,INR 997,11 Seats available,"4.4
5",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
Mozo travels,A/C Sleeper (2+1),22:00,04:50,06h 50m,INR 1170,16 Seats available,"4.0
15",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
LUCKY TRAVELS,A/C Sleeper (2+1),22:45,06:05,07h 20m,INR 999,5 Seats available,"4.0
18",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
VV Vinayak Travels,A/C Seater / Sleeper (2+1),22:10,06:00,07h 50m,INR 515,12 Seats available,"3.7
41",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole
TGSRTC - 6908,Deluxe (Non AC Seater 2+2),18:25,00:30,06h 05m,INR 396,35 Seats available,3.8,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
TGSRTC - 6631,Super Luxury (Non AC Seater 2+2 Push Back),20:30,03:30,07h 00m,INR 470,27 Seats available,3.8,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
TGSRTC - 8754,Super Luxury (Non AC Seater 2+2 Push Back),21:15,03:40,06h 25m,INR 451,31 Seats available,"4.7
8",https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad
